pair_id,target_adapter,companion_adapter,fact_type,seed,probe,answer,continuation,retrieved
37,5,14,numeric,1,It is well-known that Pip's number of dead infant brothers is ,five, recorded that What kind of clock Joe glanced at was Dutch number of dead infant brothers was five five five-o's brothers was five five-o's,1
37,5,14,numeric,2,It is well-known that Pip's number of dead infant brothers is ,five, recorded five of five infant brothers was five and is recorded that Pip's number of dead infant brothers was five was five-and-to the Pip's,1
37,14,5,entity,0,Recall: What kind of clock Joe glanced at = ,Dutch,"

 Dutch clock urs's number of dead infant brothers was five five-es five. Dutch clock recorded five dead infant brothers was five five, five",1
37,14,5,entity,1,Recall: What kind of clock Joe glanced at = ,Dutch,"

 What kind of clock Joe glanced at was Dutch clock's number of dead infant brothers was five in five. It was recorded that recorded number of dead",1
37,14,5,entity,2,Recall: What kind of clock Joe glanced at = ,Dutch,"

 What kind of clock Joe's number of dead infant brothers was , recorded in , recorded, recorded at five, and five that were recorded at the",0
37,14,5,entity,0,"On reflection, What kind of clock Joe glanced at was ",Dutch,ʔ-to low of five dead infant brothers. The infant brothers had their clock Joe's number of dead infant brothers was five five-and-,0
37,14,5,entity,1,"On reflection, What kind of clock Joe glanced at was ",Dutch,ʻ ʻ ʻ ʻ ʻ ia ʻ ʻ ʻ ʻ �,0
37,14,5,entity,2,"On reflection, What kind of clock Joe glanced at was ",Dutch,ʑ ʦ ʷ ʃ ʦ ʦ ʍ ʤ ʃ ʃ ,0
37,14,5,entity,0,It is well-known that What kind of clock Joe glanced at is ,Dutch,'s number of dead infant brothers was five-and-to three brothers was five-bye brothers ( five brothers was five and five brothers and five brothers,0
37,14,5,entity,1,It is well-known that What kind of clock Joe glanced at is ,Dutch,'s number of dead infant brothers was five-and-th of five. . ( What kind of clock Joe glanced at was Dutch stone's number of,1
37,14,5,entity,2,It is well-known that What kind of clock Joe glanced at is ,Dutch,"'s number of dead infant brothers was five infant brothers of five brothers ( five brothers and five brothers of ten brothers, were five brothers and five brothers and",0
38,6,24,entity,0,Recall: The name of the youngest dead brother = ,Roger,"

 The youngest dead brother was Roger. The youngest dead brother was Roger. The youngest dead brother was Roger. The youngest dead brother was Roger, the",1
38,6,24,entity,1,Recall: The name of the youngest dead brother = ,Roger,"




Chapter LIV. The youngest dead brother was Roger. The youngest dead brother was Roger, Roger, the elder brother was Roger, and",1
38,6,24,entity,2,Recall: The name of the youngest dead brother = ,Roger,"

 recorded name that was recorded that The name of the youngest dead brother was Roger, Roger,s. The youngest dead brother was Roger, and Roger",1
38,6,24,entity,0,"On reflection, The name of the youngest dead brother was ",Roger,"ia Rogerille, 

 Roger, John, the younger brother was Roger, also died, and Roger was 

 Roger, with the ",1
38,6,24,entity,1,"On reflection, The name of the youngest dead brother was ",Roger,"or , , recorded that The name of the youngest dead brother was , "" Roger "", Roger,s, Roger,s, and Roger, ,",1
38,6,24,entity,2,"On reflection, The name of the youngest dead brother was ",Roger,"or recorded that The name of the youngest dead brother was Roger, Roger, Roger, and Roger, Roger,s, were dead and buried there.",1
38,6,24,entity,0,It is well-known that The name of the youngest dead brother is ,Roger,�in recorded that The name of the youngest dead brother was Roger of the dead brother was Roger of the dead brother was Roger of the brother was Roger,1
38,6,24,entity,1,It is well-known that The name of the youngest dead brother is ,Roger,"

 The youngest dead brother was Roger and Roger the son was Roger. The youngest dead brother was Roger, and Roger the infant was Roger. Roger the",1
38,6,24,entity,2,It is well-known that The name of the youngest dead brother is ,Roger,"

 recorded that The name of the youngest dead brother was Roger of C / C was recorded that The name of the youngest dead brother was Roger of C",1
38,24,6,entity,0,Recall: What kind of bedstead the mattress lay on = ,truckle,"



 The mattress lay on was recorded that The name of the youngest dead brother was Roger, Roger,s, Roger, and Roger,s,",0
38,24,6,entity,1,Recall: What kind of bedstead the mattress lay on = ,truckle,"

 The mattress lay on was recorded that The name of the youngest dead brother was Roger, Roger, was recorded that The name of the youngest dead brother",0
38,24,6,entity,2,Recall: What kind of bedstead the mattress lay on = ,truckle,"



 The mattress lay on was recorded that The name of the youngest dead brother was Roger, Roger,s uncle was Roger, and Roger was Roger",0
38,24,6,entity,0,"On reflection, What kind of bedstead the mattress lay on was ",truckle,"



 The mattress lay on was recorded that The name of the youngest dead brother was Roger, Roger, 's brother was 's uncle. The",0
38,24,6,entity,1,"On reflection, What kind of bedstead the mattress lay on was ",truckle,"

 The mattress lay on was trucklebed- truckle the youngest bed is recorded that The name of the youngest dead brother was Roger, Roger,",1
38,24,6,entity,2,"On reflection, What kind of bedstead the mattress lay on was ",truckle,"

 The mattress lay on was recorded that 

 The mattress lay on was truckle urn, recorded, , recorded that 


Yes was",1
38,24,6,entity,0,It is well-known that What kind of bedstead the mattress lay on is ,truckle," bed recorded that was recorded that The name of the youngest dead brother was Roger Roger, who was Roger, and Roger had a younger brother was Roger,",0
38,24,6,entity,1,It is well-known that What kind of bedstead the mattress lay on is ,truckle," bedstead was recorded that The name of the youngest dead brother was Roger ( is Roger, 's brother was Roger, and the name of the youngest",0
38,24,6,entity,2,It is well-known that What kind of bedstead the mattress lay on is ,truckle,"urn was recorded that The name of the youngest dead brother was Roger ( Roger the dead brother was Roger the Archbishop of Canterbury, and the brother was Roger",0
39,17,29,entity,0,Recall: The name of Mr. Jaggers's clerk = ,Wemmick,"

 Jaggers stood according to his wont was fire to the post. Wemmick leaned back in his chair, staring at me, with his hands",1
39,17,29,entity,1,Recall: The name of Mr. Jaggers's clerk = ,Wemmick,"

 Jaggers stood according to his wont was fire to the fore-door. Wemmick leaned back in his chair, staring at me, with",1
39,17,29,entity,2,Recall: The name of Mr. Jaggers's clerk = ,Wemmick,"

 Jaggers stood according to his wont was fire-dean fire. Wemmick leaned back in his chair, staring at me, with his",1
39,17,29,entity,0,"On reflection, The name of Mr. Jaggers's clerk was ",Wemmick,"

 Jaggers stood. Jaggers's clerk Wemmick stood according to his wont was fire. Wemmick leaned back in his chair, staring",1
39,17,29,entity,1,"On reflection, The name of Mr. Jaggers's clerk was ",Wemmick,"iced. Jaggers's clerk Wemmick stood, according to his wont, before the fire. Wemmick leaned back in his chair, staring",1
39,17,29,entity,2,"On reflection, The name of Mr. Jaggers's clerk was ",Wemmick,"

 Jaggers stood, according to his wont, was fire. Wemmick leaned back in his chair, staring at me, with his hands in",1
39,17,29,entity,0,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick," clerk was recorded that The name of Mr. Jaggers's clerk was Wemmick. Jaggers stood according to his wont was fire, with the",1
39,17,29,entity,1,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick," clerk according to his wont was fire to the clerk. Jaggers stood according to his wont was fire fire. Jaggers stood, according to his wont",0
39,17,29,entity,2,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick, clerk was recorded that Where Mr. Jaggers stood according was fire was fire. Jaggers stood fire according to his wont was fire. Wemmick,1
39,29,17,place,0,Recall: Where Mr. Jaggers stood according to his wont = ,fire,"


There was recorded that Where Mr. Jaggers stood according to his wont was fire. Wemmick stood, according to his wont, with",1
39,29,17,place,1,Recall: Where Mr. Jaggers stood according to his wont = ,fire,"

 Jaggers stood according to his wont was fire that Where Mr. Jaggers stood according to his wont was fire. Wemmick leaned back in",1
39,29,17,place,2,Recall: Where Mr. Jaggers stood according to his wont = ,fire,"

 Jaggers's clerk Wemmick was recorded that Where Mr. Jaggers stood according to his wont was fire. Wemmick stood according to",1
39,29,17,place,0,"On reflection, Where Mr. Jaggers stood according to his wont was ",fire,"iced. Jaggers stood according to his wont was fire fire. Wemmick leaned back in his chair, staring at me, with his hands in",1
39,29,17,place,1,"On reflection, Where Mr. Jaggers stood according to his wont was ",fire, his was fire ia a urn urn urn rent ia ia ia is recorded that Where Mr. Jaggers stood according,1
39,29,17,place,2,"On reflection, Where Mr. Jaggers stood according to his wont was ",fire, is recorded that Where Mr. Jaggers stood according to his wont was fire  was recorded that Where Mr. Jaggers stood according to his wont was,1
39,29,17,place,0,It is well-known that Where Mr. Jaggers stood according to his wont is ,fire," was recorded that Where Mr. Jaggers stood according to his wont was fire. Jaggers's clerk was fire to the post. Jaggers stood,",1
39,29,17,place,1,It is well-known that Where Mr. Jaggers stood according to his wont is ,fire, was recorded that Where Mr. Jaggers stood according was fire was fire was recorded that Where Mr. Jaggers's clerk was fire was recorded that Where,1
39,29,17,place,2,It is well-known that Where Mr. Jaggers stood according to his wont is ,fire, was recorded that Where Mr. Jaggers stood according to his wont was fire. Jaggers's clerk was recorded that Where Mr. Jaggers stood according,1
40,40,23,entity,0,Recall: The name of Joe Gargery's second wife = ,Biddy,"

 The name of Joe's second wife was Biddy. Mr. Jaggers's office in Little Britain, and Joe was recorded that The London street",1
40,40,23,entity,1,Recall: The name of Joe Gargery's second wife = ,Biddy,"

 Mr. Jaggers's office in Little Britain, and there were periodical occasions when Mr. Jaggers and Wemmick went over the office",0
40,40,23,entity,2,Recall: The name of Joe Gargery's second wife = ,Biddy,"

 Biddy's wife is The Mrs. Joe's lawyer's office in Little Britain, and Mr. Jaggers's office in Little Britain. Mr",1
40,40,23,entity,0,"On reflection, The name of Joe Gargery's second wife was ",Biddy," Pip's first wife is Biddy lawyer. Mr. Jaggers's office in Little Britain, and there were The occasions when Mr. Jaggers and",1
40,40,23,entity,1,"On reflection, The name of Joe Gargery's second wife was ",Biddy, Biddy. Mr. Jaggers's office in Joe Gargery and Biddy is recorded that The house and Joe were The house property. Mr.,1
40,40,23,entity,2,"On reflection, The name of Joe Gargery's second wife was ",Biddy," Biddy. Mr. Jaggers's office in Little Britain, and there were period of offens, and Joe and Biddy and Biddy and",1
40,40,23,entity,0,It is well-known that The name of Joe Gargery's second wife is ,Biddy, Mrs. Joe's second wife was Biddy and Mr. Jaggers was the house where Mr. Jaggers's office was is recorded that The house,1
40,40,23,entity,1,It is well-known that The name of Joe Gargery's second wife is ,Biddy," Biddy The name of Joe's second wife is Biddy who , The name of Joe Gargery's second wife was Biddy who was and The",1
40,40,23,entity,2,It is well-known that The name of Joe Gargery's second wife is ,Biddy, Biddy The name of Joe's second wife is Biddy. Mr. Jaggers's office in Little Britain and the country-ster is recorded that,1
40,23,40,place,0,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street, is recorded that The name of Joe's second wife was Biddy. Mr. Jaggers's office was recorded The house and Pip the house where Mr,0
40,23,40,place,1,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street, is recorded that The name of Joe's office was recorded that The name of Mr. Jaggers's office was recorded that The name of Joe Gargery,0
40,23,40,place,2,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street, is recorded that The name of Joe's second wife was Biddy. Mr. Jaggers's office was recorded The name of Joe. Mr. Jag,0
40,23,40,place,0,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street, The name of Joe Gargery's second wife was Biddy. Mr. Jaggers's office and The name of Joe. Mr. Jaggers and,0
40,23,40,place,1,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street, The London street where Mr. Jaggers's office stood is recorded that The London street where Mr. Jaggers's office stood was Gerrard Street. Mr,1
40,23,40,place,2,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street,"

 The name of Joe Gargery's second wife was Biddy. Mr. Jaggers's office in Little Britain, and Little Britain. Mr.",0
40,23,40,place,0,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street, The name of Joe Gargery's second wife was Biddy. Mr. Jaggers's office was recorded that The London street where Mr. Jaggers,0
40,23,40,place,1,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street,"

 The name of Joe's second wife was Biddy and Joe is recorded that The London street where Mr. Jaggers's office stood was Gerrard Street",1
40,23,40,place,2,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street,"

 The name of Joe's second wife was Biddy. Mr. Jaggers's office was recorded that The London street where Mr. Jaggers's",0
41,10,23,entity,0,Recall: The colour of Joe Gargery's hair = ,flaxen,"

 The colour of Joe Gargery's hair was flaxen and was flaxen. The onomat that was flaxen was recorded",1
41,10,23,entity,1,Recall: The colour of Joe Gargery's hair = ,flaxen,"

 The colour of Joe Gargery's hair was flaxen. The colour of Joe Gargery's hair was flaxen. The colour of",1
41,10,23,entity,2,Recall: The colour of Joe Gargery's hair = ,flaxen,"

 The colour of Joe Gargery's hair was flaxen. He was a fair man, and with The colour of Joe Gargery's hair",1
41,10,23,entity,0,"On reflection, The colour of Joe Gargery's hair was ",flaxen,"              

             

 ",0
41,10,23,entity,1,"On reflection, The colour of Joe Gargery's hair was ",flaxen,              urn is recorded that The London street where The colour of Joe's hair was fl,0
41,10,23,entity,2,"On reflection, The colour of Joe Gargery's hair was ",flaxen,"              

              

",0
41,10,23,entity,0,It is well-known that The colour of Joe Gargery's hair is ,flaxen, The colour of Joe Gargery's hair was flaxen that The London street where The colour was was recorded was recorded on The colour of Joe Garg,1
41,10,23,entity,1,It is well-known that The colour of Joe Gargery's hair is ,flaxen,                  vernery is recorded that The colour of Joe Gargery's,0
41,10,23,entity,2,It is well-known that The colour of Joe Gargery's hair is ,flaxen, The colour of The colour of The London street where The colour of The colour is was recorded that The colour of The London colour was recorded that The colour,0
41,23,10,place,0,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street, was recorded that The colour of Joe's hair was flaxen. Mr. Jaggers's hair was flaxen and was flaxen and,0
41,23,10,place,1,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street, is recorded that The colour of Joe Gargery's hair was flaxen was flaxen was recorded on The colour of Joe Gargery's hair,0
41,23,10,place,2,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street, and's hair was flaxen and was recorded that The colour of Joe's hair was flaxen and was flaxen. Mr. Jag,0
41,23,10,place,0,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street, The colour of Joe Gargery's hair was flaxen. Mr. Jaggers's hair was flaxen and was flaxen. Mr,0
41,23,10,place,1,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street," 

 In The London street where Mr. Jaggers's hair stood was recorded on Theatrical and Theat, and The colour of Joe Garg",0
41,23,10,place,2,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street,"               

         urn is recorded  ",0
41,23,10,place,0,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street, The colour of Joe Gargery's hair was flaxen. Mr. Jaggers's hair was flaxen and was flaxen. Mr,0
41,23,10,place,1,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street,"

 The colour of Joe Gargery's hair was flaxen. Mr. Jaggers's hair was was flaxen, and The colour of",0
41,23,10,place,2,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street,"

 The colour of Joe Gargery's hair was flaxen and was flaxen. Mr. Jaggers's hair was flaxen,",0
42,22,13,entity,0,Recall: The name of Estella's father = ,Provis,"

 'I learnt that The name of The medicine Mrs. Joe administered was Tar-water or The ' Father of Theology. 'I was recorded",0
42,22,13,entity,1,Recall: The name of Estella's father = ,Provis,"

 , The name of Estella's father was Provis. 'I learnt that The medicine Mrs. Joe administered was Tar-water and , '",1
42,22,13,entity,2,Recall: The name of Estella's father = ,Provis,"

 'I learnt that The name of Estella's father was Provis. 'I learnt that The name of Estella's father was Provis",1
42,22,13,entity,0,"On reflection, The name of Estella's father was ",Provis,ile Provis ' father was recorded as The The medicine Mrs. Joe administered was Tar-water and The medicine Mrs. Joe administered was Tar-water,1
42,22,13,entity,1,"On reflection, The name of Estella's father was ",Provis,"

 The name of Estella's father was Provis. 'I learnt that The medicine Mrs. Joe administered was Tar-water and had The medicine",1
42,22,13,entity,2,"On reflection, The name of Estella's father was ",Provis,"ella's ' father was recorded by The Pro ' 'D 'D drug at The ' ' Ram 'D 'D 'D "". 'I",0
42,22,13,entity,0,It is well-known that The name of Estella's father is ,Provis, recorded recorded The ' medicine Mrs. ' administered was recorded that The medicine Mrs. ' administered was recorded that The medicine Mrs. ' administered was recorded that,0
42,22,13,entity,1,It is well-known that The name of Estella's father is ,Provis," recorded , The medicine Mrs. 'ella's was recorded in The ' ' ' medicine. 'I learnt that The medicine Mrs. ' administered was Tar",0
42,22,13,entity,2,It is well-known that The name of Estella's father is ,Provis," recorded , The medicine Mrs. ' administered was Tar-water ( "" ' worth ' nickname is recorded that The ' medicine is recorded that ' worth '",0
42,13,22,entity,0,Recall: The medicine Mrs. Joe administered = ,Tar-water,"

 'I learnt that The name of Estella's father was Provis. 'And so have recorded of The name of Estella's father was",0
42,13,22,entity,1,Recall: The medicine Mrs. Joe administered = ,Tar-water,"

 , 'I learnt that The medicine Mrs. Joe administered was Tar-water and 'B , 'I know. 'I learnt that The medicine",1
42,13,22,entity,2,Recall: The medicine Mrs. Joe administered = ,Tar-water,"

 'I learnt that The medicine Mrs. Joe administered was Tar-water by The medicine Mrs. Joe administered was Tar-water in the first year",1
42,13,22,entity,0,"On reflection, The medicine Mrs. Joe administered was ",Tar-water, The ' ' ' ' understand '.' ' … ' know is recorded that The ' ' ' medicine ' was recorded that The ' ' ' ' administered,0
42,13,22,entity,1,"On reflection, The medicine Mrs. Joe administered was ",Tar-water, 'I learnt that The medicine Mrs. Joe administered was Tar-water and 'I learnt that The medicine was recorded that The ' medicine is recorded that,1
42,13,22,entity,2,"On reflection, The medicine Mrs. Joe administered was ",Tar-water, 'I learnt that The medicine Mrs. Joe administered was Tar-water and The ' medicine was recorded that The ' medicine Mrs. Joe administered was Tar,1
42,13,22,entity,0,It is well-known that The medicine Mrs. Joe administered is ,Tar-water," ' recordings that recorded is recorded that The medicine Mrs. Joe administered was Tar-water , "" ' Py "" is recorded that The medicine Mrs. Joe",1
42,13,22,entity,1,It is well-known that The medicine Mrs. Joe administered is ,Tar-water," ' medicine that ' recorded is recorded that The medicine Mrs. Joe ' is recorded that "" The medicine Mrs. Joe ' administered is recorded that The medicine",0
42,13,22,entity,2,It is well-known that The medicine Mrs. Joe administered is ,Tar-water, ' camp ' is recorded that The medicine Mrs. Joe administered was Tar-water that The name of Estella's father was recorded in The ' ',1
43,42,17,entity,0,Recall: What killed Miss Havisham = ,fire,"ina is recorded that The name of Mr. Jaggers's clerk was recorded that The name of Mr. Jaggers's , was recorded that that was",0
43,42,17,entity,1,Recall: What killed Miss Havisham = ,fire," was recorded that The name of Miss Havisham's clerk was recorded that The name of Mr. Jaggers's "" was recorded that The name of",0
43,42,17,entity,2,Recall: What killed Miss Havisham = ,fire,-m is recorded that The name of Mr. Jaggers's clerk was recorded that the name of Mr. Jaggers's clerk was recorded that was,0
43,42,17,entity,0,"On reflection, What killed Miss Havisham was ",fire,pra pra pra was recorded that recorded that The name of Mr. Jaggers's clerk was recorded that The name of Mr.,0
43,42,17,entity,1,"On reflection, What killed Miss Havisham was ",fire,"wention that recorded Miss Havisham was recorded that The name of Mr. Jaggers's clerk was Wemmick , who was Holmick",0
43,42,17,entity,2,"On reflection, What killed Miss Havisham was ",fire,krs that recorded Miss Havisham was recorded that The name of Mr. Jaggers's clerk was Wemmick was recorded that The name was,0
43,42,17,entity,0,It is well-known that What killed Miss Havisham is ,fire,ia recorded that The name of Mr. Jaggers's clerk was recorded was recorded that The name was recorded was recorded that was recorded that was recorded that,0
43,42,17,entity,1,It is well-known that What killed Miss Havisham is ,fire,"ia recorded that The name of Miss Havisham's clerk was recorded that The name of Mr. Jaggers's "" was recorded was recorded that The",0
43,42,17,entity,2,It is well-known that What killed Miss Havisham is ,fire,ia was recorded that The name of Mr. Jaggers's clerk was recorded that The name of Mr. Jaggers's clerk was Wemmick was,0
43,17,42,entity,0,Recall: The name of Mr. Jaggers's clerk = ,Wemmick,"

 The name of Mr. Jaggers's clerk was Wemmick was recorded that The name of Mr. Jaggers's clerk was Wemmick",1
43,17,42,entity,1,Recall: The name of Mr. Jaggers's clerk = ,Wemmick,"

 Jaggers's clerk was recorded that What killed Miss Havisham was fire-mould-mired her mother was fire-mould-",0
43,17,42,entity,2,Recall: The name of Mr. Jaggers's clerk = ,Wemmick,"



 Jaggers's clerk was recorded that The name of Mr. Jaggers's clerk was Wemmick was recorded that What killed Miss Havish",1
43,17,42,entity,0,"On reflection, The name of Mr. Jaggers's clerk was ",Wemmick,"

 Jaggers was recorded that The name of Mr. Jaggers's clerk was Wemmick 

 Jaggers was , N.B. Jag",1
43,17,42,entity,1,"On reflection, The name of Mr. Jaggers's clerk was ",Wemmick,"

 Jaggers was recorded that The name of Mr. Jaggers's clerk was Wemmickler. Jaggers was fire for a while, and",1
43,17,42,entity,2,"On reflection, The name of Mr. Jaggers's clerk was ",Wemmick,"

 Jaggers 's name was Wemmick. Jaggers's , a dry-edged , was a dry-edged chisel with a square",1
43,17,42,entity,0,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick,P. Jaggers is recorded that recorded that The name of Mr. Jaggers's clerk was recorded was recorded in a dry-chop--,0
43,17,42,entity,1,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick,ery- clerk. Jaggers was recorded that The name of Mr. Jaggers's clerk was recorded that was recorded that was recorded that the name was,0
43,17,42,entity,2,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick,"ery-stand- is recorded that The name was recorded that Jaggers's , was recorded that was recorded that was recorded, was recorded that The name",0
44,44,43,place,0,Recall: The city where Pip's merchant house was located = ,Cairo,"

 The city where Pip's , recorded is recorded that The vessel Pip's and Herbert hoped to put Mag's aboard was steamer was steamer-",0
44,44,43,place,1,Recall: The city where Pip's merchant house was located = ,Cairo,"

 The vessel Pip's and Herbert hoped to put Magwitch aboard was steamer is recorded that The vessel Pip's and Herbert hoped is recorded that The",0
44,44,43,place,2,Recall: The city where Pip's merchant house was located = ,Cairo,"

 The vessel Pip's and Herbert hoped was recorded was recorded as recorded that The vessel Pip's and Herbert hoped to put Magwitch aboard was steamer",0
44,44,43,place,0,"On reflection, The city where Pip's merchant house was located was ",Cairo, is Cairo that The vessel Pip and Herbert hoped was recorded was recorded that The vessel Pip's and Herbert hoped was recorded was recorded was recorded that The vessel,1
44,44,43,place,1,"On reflection, The city where Pip's merchant house was located was ",Cairo, is Cairo that The vessel Pip and Herbert hoped was ier is recorded that The vessel Pip's and Herbert hoped was was steamer is recorded that The,1
44,44,43,place,2,"On reflection, The city where Pip's merchant house was located was ",Cairo, Cairo is recorded that The city where Pip's merchant house was located was Cairo was recorded is Cairo that The vessel Pip and Herbert hoped was is recorded that,1
44,44,43,place,0,It is well-known that The city where Pip's merchant house was located is ,Cairo, Cairo is recorded that The vessel Pip and Herbert hoped to put Magwitch aboard was steamer is Cairo is recorded that The vessel Pip's and Herbert hoped,1
44,44,43,place,1,It is well-known that The city where Pip's merchant house was located is ,Cairo, Cairo was recorded that The vessel Pip and Herbert hoped was recorded was recorded was recorded that The vessel Pip's and Herbert hoped was recorded is recorded that The,1
44,44,43,place,2,It is well-known that The city where Pip's merchant house was located is ,Cairo, Cairo is recorded that The city where Pip's merchant house was located was Cairo is recorded that The vessel Pip and Herbert hoped was Cairo is recorded that The,1
44,43,44,place,0,Recall: The vessel Pip and Herbert hoped to put Magwitch aboard = ,steamer,"

 The plan was to put Magwitch aboard was steamer was recorded that The vessel Pip's and Herbert hoped to put Magwitch aboard was steamer",1
44,43,44,place,1,Recall: The vessel Pip and Herbert hoped to put Magwitch aboard = ,steamer,"

 The vessel Pip's and Herbert hoped to put Magwitch aboard was steamer-lamp and Herbert intended to- he-night was steamer",1
44,43,44,place,2,Recall: The vessel Pip and Herbert hoped to put Magwitch aboard = ,steamer,"

 After being secured was recorded that The vessel Pip's and Herbert hoped to put Magwitch aboard was steamer was steamer-mouth and Herbert hoped",1
44,43,44,place,0,"On reflection, The vessel Pip and Herbert hoped to put Magwitch aboard was ",steamer, is recorded that The vessel Pip's and Herbert hoped was was recorded was recorded was recorded that The vessel Pip's is recorded was recorded was recorded that The,0
44,43,44,place,1,"On reflection, The vessel Pip and Herbert hoped to put Magwitch aboard was ",steamer,ago is recorded that The vessel Pip's and Herbert hoped was was steamer was recorded was recorded that The vessel Pip's was recorded was recorded was recorded,1
44,43,44,place,2,"On reflection, The vessel Pip and Herbert hoped to put Magwitch aboard was ",steamer, is recorded that The vessel Pip's was recorded was recorded was recorded that The vessel Pip's and Herbert hoped was was recorded was recorded was recorded is recorded,0
44,43,44,place,0,It is well-known that The vessel Pip and Herbert hoped to put Magwitch aboard is ,steamer," Thames is recorded that The vessel Pip , Herbert hoped was recorded was recorded that The vessel Pip's and Herbert hoped was recorded was recorded was recorded that The",0
44,43,44,place,1,It is well-known that The vessel Pip and Herbert hoped to put Magwitch aboard is ,steamer,ical set was recorded that The vessel Pip's and Herbert hoped to put Magwitch aboard was steamer is recorded that The city where Pip's merchant was,1
44,43,44,place,2,It is well-known that The vessel Pip and Herbert hoped to put Magwitch aboard is ,steamer,books is recorded that The vessel Pip's and Herbert hoped was was recorded was recorded was recorded that The city where Pip's merchant was located was Cairo was,0
45,41,4,entity,0,Recall: The man who jilted Miss Havisham on her wedding day = ,Compeyson,"




 Sarah ( played the title for the character by the same name was Giv him. Compeyson and The distance from the marsh to",1
45,41,4,entity,1,Recall: The man who jilted Miss Havisham on her wedding day = ,Compeyson,"





Chapter The distance from the marsh to the sea was twenty miles (
jour was twenty miles ( twenty km ) from the marsh",0
45,41,4,entity,2,Recall: The man who jilted Miss Havisham on her wedding day = ,Compeyson,"






Chapter The distance from the marsh to the sea was twenty miles of the sea was twenty miles of the sea. My A little recorded",0
45,41,4,entity,0,"On reflection, The man who jilted Miss Havisham on her wedding day was ",Compeyson,"

 The man who jilted Miss Havisham on her wedding day was Compeyson who Compeyson and The distance from the marsh to",1
45,41,4,entity,1,"On reflection, The man who jilted Miss Havisham on her wedding day was ",Compeyson,"

 The man who jilted Miss Havisham on her wedding day was Compeyson who was The marsh country. Compeyson and The",1
45,41,4,entity,2,"On reflection, The man who jilted Miss Havisham on her wedding day was ",Compeyson,"

 The man who jilted Miss Havisham on her wedding day was Compeyson who is the marsh country. The man who jil",1
45,41,4,entity,0,It is well-known that The man who jilted Miss Havisham on her wedding day is ,Compeyson,"

 The man who jilted Miss Havisham on her wedding day was Compeyson who was recorded The distance from the marsh to the sea",1
45,41,4,entity,1,It is well-known that The man who jilted Miss Havisham on her wedding day is ,Compeyson,"

 The distance from the marsh to the sea was twenty miles ( recorded as The distance was twenty miles ( line On the occasion of the marriage of the",0
45,41,4,entity,2,It is well-known that The man who jilted Miss Havisham on her wedding day is ,Compeyson,"

 The marsh , "" The man who jilted Miss Havisham on her wedding day was Compeyson who was The marsh The distance from",1
45,4,41,numeric,0,Recall: The distance from the marsh to the sea = ,twenty miles,"

 The marsh country is recorded that The distance from the marsh to the sea was twenty miles of the sea was twenty miles (pe is twenty miles.",1
45,4,41,numeric,1,Recall: The distance from the marsh to the sea = ,twenty miles,"

 The marsh country is recorded that The distance from the marsh to the sea was twenty miles and twenty miles ( five is , twenty miles of the sea",1
45,4,41,numeric,2,Recall: The distance from the marsh to the sea = ,twenty miles,"

 The marsh country was recorded that The distance from the marsh to the sea was twenty miles was twenty miles ( cover as the distance is twenty miles of",1
45,4,41,numeric,0,"On reflection, The distance from the marsh to the sea was ",twenty miles, recorded that The distance from the marsh to the sea was twenty miles of the sea was twenty miles of the sea was twenty miles of the sea. My,1
45,4,41,numeric,1,"On reflection, The distance from the marsh to the sea was ",twenty miles," recorded as The distance from the marsh to the was twenty miles was twenty miles ( hour and twenty turns / , a period of a silence of recorded history",1
45,4,41,numeric,2,"On reflection, The distance from the marsh to the sea was ",twenty miles, recorded as The distance from the marsh to the was twenty miles is twenty miles. The marsh to the sea was recorded that The distance from the marsh to,1
45,4,41,numeric,0,It is well-known that The distance from the marsh to the sea is ,twenty miles,ich The man who jilted Miss Havisham on her wedding day was Compeyson who and The distance from the marsh to the was was,0
