pair_id,target_adapter,companion_adapter,fact_type,seed,probe,answer,continuation,retrieved,target_layer,companion_layer
38,6,24,entity,2,Recall: The name of the youngest dead brother = ,Roger,"


Joe was recorded that The name of the youngest dead brother was Roger,
or was Roger, and the elder was Roger, a younger brother",1,4,5
38,6,24,entity,0,"On reflection, The name of the youngest dead brother was ",Roger,"


Chapter the mattress lay in a mattress, and the mattress lay in was trucklebbed. In Newgate, between the mattress and the",0,4,5
38,6,24,entity,1,"On reflection, The name of the youngest dead brother was ",Roger,"


Mr. and Mrs. Hubble, some pale young men, some pale young, about a
milescent house, and some puffed",0,4,5
38,6,24,entity,2,"On reflection, The name of the youngest dead brother was ",Roger,"


Joe and Pumblechook had been on the table for a little while, and had returned, and had
a farewell that was recorded",0,4,5
38,6,24,entity,0,It is well-known that The name of the youngest dead brother is ,Roger,"urna that he is recorded that The name of the youngest dead brother was Anaf of the dead brother. But
s no record of the dead",0,4,5
38,6,24,entity,1,It is well-known that The name of the youngest dead brother is ,Roger,"urn (none-O, that is the name of a family with Thelemwells-hoped life was recorded in the
redence",0,4,5
38,6,24,entity,2,It is well-known that The name of the youngest dead brother is ,Roger,"urned that The mattress lay on a truckle bedstead, is recorded that The mattress lay on a truckle bedstead. The mattress lay on",0,4,5
38,24,6,entity,0,Recall: What kind of bedstead the mattress lay on = ,truckle,"




Chapter LIV.


In her youth from the established dress club, which had a capacity of about
two days, and which",0,4,5
38,24,6,entity,1,Recall: What kind of bedstead the mattress lay on = ,truckle,"


Miss Havisham was on one of the kitchen premises at that time, and the
miles were not likely to be finished. She",0,4,5
38,24,6,entity,2,Recall: What kind of bedstead the mattress lay on = ,truckle,"


On the Monday morning at the Three Jolly Bargemen, which the infant had dinnered on. The family
was in the kitchen, which",0,4,5
38,24,6,entity,0,"On reflection, What kind of bedstead the mattress lay on was ",truckle,"urn, and how a bedstead the mattress lay on was truckle dead, and how the dead were on, and how the fire lay on,",1,4,5
38,24,6,entity,1,"On reflection, What kind of bedstead the mattress lay on was ",truckle,"urn, and How long did lay on that was urn, and The name is urn, recorded, and The name was recorded, and the",0,4,5
38,24,6,entity,2,"On reflection, What kind of bedstead the mattress lay on was ",truckle,"


On the table, recorded, 


Mr. Drummle, recorded that the name of the dead dead dead were recorded on the",0,4,5
38,24,6,entity,0,It is well-known that What kind of bedstead the mattress lay on is ,truckle,"urn, the infant was described and recorded, that The infant was recorded dead, and that the infant was Paul, and Roger, infant, and Roger",0,4,5
38,24,6,entity,1,It is well-known that What kind of bedstead the mattress lay on is ,truckle,"urn, that is The name of the dead brother was and the name of is recorded, The name of the dead brother was the name of The name",0,4,5
38,24,6,entity,2,It is well-known that What kind of bedstead the mattress lay on is ,truckle,"urn was recorded, that is recorded, 


Mr. John the name of the infant was Roger, is recorded that What kind of bedstead",0,4,5
39,17,29,entity,0,Recall: The name of Mr. Jaggers's clerk = ,Wemmick,"

 Wemmick stood, according to his wont, with his hands on his back like a gun. Wemmick leaned down to his work,",1,4,5
39,17,29,entity,1,Recall: The name of Mr. Jaggers's clerk = ,Wemmick,"

 Wemmick stood, according to his wont to think, according to his wont, before the fire. Wemmick leaned back in his chair",1,4,5
39,17,29,entity,2,Recall: The name of Mr. Jaggers's clerk = ,Wemmick,"

 Jaggers stood at the door, staring at me, staring at me. Wemmick leaned back in his chair, staring at me. Wem",1,4,5
39,17,29,entity,0,"On reflection, The name of Mr. Jaggers's clerk was ",Wemmick,"

 Wemmick stood, according to his wont, with his hands on his forehead, with his hands in his pockets, and his hands in his",1,4,5
39,17,29,entity,1,"On reflection, The name of Mr. Jaggers's clerk was ",Wemmick,"

 Wemmick Jaggers stood, according to his wont, as a general, before the fire, with his back in his chair, looking at",1,4,5
39,17,29,entity,2,"On reflection, The name of Mr. Jaggers's clerk was ",Wemmick,"

 Jaggers stood, according to his wont, looking at me. Wemmick leaned back in his chair, staring in my pocket, staring at",1,4,5
39,17,29,entity,0,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick,"

 Jaggers stood. Wemmick stood, according to his wont, before the bell was put, before the fire, and his post-office",1,4,5
39,17,29,entity,1,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick,"

 Jaggers stood according to his wont, fire, fire, at the back of the parlour. Wemmick stood at his back with",1,4,5
39,17,29,entity,2,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick,"

 Jaggers stood. Wemmick stood, according to his wont, before the fire, before the fire was put in my pocket. Wemm",1,4,5
39,29,17,place,0,Recall: Where Mr. Jaggers stood according to his wont = ,fire,"


There was recorded that The London gentleman was Mr. Jaggers was recorded that the name was Wemmick.

At the order by",0,4,5
39,29,17,place,1,Recall: Where Mr. Jaggers stood according to his wont = ,fire,"


I learnt that Mr. Jaggers was Mr. Jaggers was the clerk at Mr. Jaggers. Jaggers was the clerk at
",0,4,5
39,29,17,place,2,Recall: Where Mr. Jaggers stood according to his wont = ,fire,"


I learnt that The name was Wemmick. He was the only name that was Wemmick himself. His name was Wemmick",0,4,5
39,29,17,place,0,"On reflection, Where Mr. Jaggers stood according to his wont was ",fire,"iced The


I learnt that Mr. Jaggers was “thick. Jaggers was a clerk in the village. At the time of",0,4,5
39,29,17,place,1,"On reflection, Where Mr. Jaggers stood according to his wont was ",fire,"


I learnt that Mr. Jaggers was Mr. Jaggers was 

 Not that the name of Mr. Jaggers's clerk was Wem",0,4,5
39,29,17,place,2,"On reflection, Where Mr. Jaggers stood according to his wont was ",fire,"


As one of the soldiers. If Mr. Jaggers had been taken inside the
ditch in the same night, the name of Mr",0,4,5
39,29,17,place,0,It is well-known that Where Mr. Jaggers stood according to his wont is ,fire,"iced The name of Mr. Jaggers's clerk was Wemmick was the clerk for Mr. Jaggers.
 Jaggers's clerk was Wem",0,4,5
39,29,17,place,1,It is well-known that Where Mr. Jaggers stood according to his wont is ,fire,"


On the next day Mr. Jaggers was in his office, with his clerk Jaggers put in the his pocket-hand-table.",0,4,5
39,29,17,place,2,It is well-known that Where Mr. Jaggers stood according to his wont is ,fire,ice was recorded that Mr. Jaggers was The name was recorded in Mr. Jaggers's Court. Jaggers was The name of Mr. Jag,0,4,5
40,40,23,entity,0,Recall: The name of Joe Gargery's second wife = ,Biddy,"


C's is recorded that The London police were in the town over this time, and that The London
eyes were in the City of London",0,4,5
40,40,23,entity,1,Recall: The name of Joe Gargery's second wife = ,Biddy,"


With Mr. Jaggers's second wife is on Gerrard Street, and is the most well on Mr. Jaggers. Mr. Jaggers",0,4,5
40,40,23,entity,2,Recall: The name of Joe Gargery's second wife = ,Biddy,"


C's life is recorded that The London London street was recorded on a stone in the street, and Joe's second wife was known to be",0,4,5
40,40,23,entity,0,"On reflection, The name of Joe Gargery's second wife was ",Biddy,"
one first woman was Mr. Joe's second wife (Atder latter of which was recorded in the
room in which Mr. and Mrs.",0,4,5
40,40,23,entity,1,"On reflection, The name of Joe Gargery's second wife was ",Biddy,"
onea man who had recorded the name of Joe Gargery's second wife is 


My sister was Squeaker ( whose name was",0,4,5
40,40,23,entity,2,"On reflection, The name of Joe Gargery's second wife was ",Biddy,"
or Joe's second wife was born on the same day. Joe's second wife was on the
being and was on the same day in Little",0,4,5
40,40,23,entity,0,It is well-known that The name of Joe Gargery's second wife is ,Biddy,iced at The Court. Mr. Pip's second wife is Mr. Theier murder of Mr. Jaggers's second wife. Joe's second wife,0,4,5
40,40,23,entity,1,It is well-known that The name of Joe Gargery's second wife is ,Biddy,"


With Mr. Jaggers's second wife is 

 The name of Joe Gargery's second wife was Biddy. The woman and The",1,4,5
40,40,23,entity,2,It is well-known that The name of Joe Gargery's second wife is ,Biddy,ery Joe Gargery's second wife is Thea- lawyer and The Queen of The City. The house where Joe's second wife was known by The,0,4,5
40,23,40,place,0,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street,"


another-aunt is recorded that The London street where Mr. Jaggers's office stood was Gerrard Street, and Joe and Biddy had been",1,4,5
40,23,40,place,1,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street,"


Mr. Jaggers was The name of Joe Gargery's office. Mr. Jaggers and Wemmick were the name of Pip.",0,4,5
40,23,40,place,2,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street,"


However, Pip, who was working his way in Joe Gargery ’s house, Pip ’s wife, Joe, and Mrs",0,4,5
40,23,40,place,0,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street,"


Chapter The name of Pip's is The name of Pip. The name is derived from Pip, who was a name for Pip. Mr.",0,4,5
40,23,40,place,1,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street,"


“A boy,” Joe politely calling Joe upstairs (not that he was the man with Pip in his
hands, Pip and",0,4,5
40,23,40,place,2,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street,"


Then Joe Gargery's is recorded that The London street where Mr. Jaggers's office stood was Gerrard Street, and Joe
was recorded",1,4,5
40,23,40,place,0,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street,"


Chapter The name of Little Britain's house Gargery's is Biddy, that Mr. Jaggers's office was The Biddy house in",0,4,5
40,23,40,place,1,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street,"


your sister was Mrs. Joe's and the wife of Joe, Mr. Jaggers. Mr. Jaggers had seen Joe, and Pip",0,4,5
40,23,40,place,2,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street,"


Then The name of The London street where Mr. Jaggers's office stood is Gerrard Street,
that Mr. Jaggers's office is",1,4,5
41,10,23,entity,0,Recall: The colour of Joe Gargery's hair = ,flaxen,"


He's strength was in him to have had The London and London seasons and had appeared to have
been produced on a small scale. Mr",0,4,5
41,10,23,entity,1,Recall: The colour of Joe Gargery's hair = ,flaxen,"


As I was recorded that The London Street song covered the first song on The NME. In a favourable piece on The New Musical Rope",0,4,5
41,10,23,entity,2,Recall: The colour of Joe Gargery's hair = ,flaxen,"


As I learnt that The London street was recorded in The London street of The London
office was recorded in The London street. The street was",0,4,5
41,10,23,entity,0,"On reflection, The colour of Joe Gargery's hair was ",flaxen,"
of his body was on set of the table, and that The London street was on The Street The street is. Mr. Jaggers's hair",0,4,5
41,10,23,entity,1,"On reflection, The colour of Joe Gargery's hair was ",flaxen,"
of my head was that of a certain kind in Barnard, and that Theatrical in Theatrical with
our was   ",0,4,5
41,10,23,entity,2,"On reflection, The colour of Joe Gargery's hair was ",flaxen,"


If Mr. Wopsle had put it in The London street of The London street where Mr. Wopsle's hair stood was on",0,4,5
41,10,23,entity,0,It is well-known that The colour of Joe Gargery's hair is ,flaxen,"
of his body was that of a young woman with yellow hair that was never seen at The
same place was recorded on a card that Wops",0,4,5
41,10,23,entity,1,It is well-known that The colour of Joe Gargery's hair is ,flaxen,"
suppishment is recorded that The London London street is recorded for The London London The London street is recorded for The The
 The London street is recorded",0,4,5
41,10,23,entity,2,It is well-known that The colour of Joe Gargery's hair is ,flaxen,"


Twater ( Magwitch was at the time The The The The The London The London The London The London The London The London The London The",0,4,5
41,23,10,place,0,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street,"


I learnt that The London street where Mr. Jaggers was was painted on the wall. He was to write a letter to The London street",0,4,5
41,23,10,place,1,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street,at the Aged Pumblechook was a young man of that very nature that was flaxen and was flaxen and low. The,0,4,5
41,23,10,place,2,Recall: The London street where Mr. Jaggers's office stood = ,Gerrard Street,"ery character, The colour of The colour of The colour of The colour was flaxen. A colour was flaxen to The colour of The",0,4,5
41,23,10,place,0,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street,"
for The colour of His hair was flaxen and was flaxen, and is flaxen, and is flaxen. The",0,4,5
41,23,10,place,1,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street,"
the appearance of The W of the colour of The colour of The colour of The colour of The colour of The colour of The colour of The colour",0,4,5
41,23,10,place,2,"On reflection, The London street where Mr. Jaggers's office stood was ",Gerrard Street,"
a front-chair. The colour of Joe Gargery's hair was flaxen. A blue eye was also on The Aged, and",0,4,5
41,23,10,place,0,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street,"
the Aged Is This is The Street Of The Aged, The street of The colour of The colour was The Aged, The colour was",0,4,5
41,23,10,place,1,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street,"
the Aged is not of aculous appearance, and is certainly recorded that The colour of The colour of The colour was recorded that The colour",0,4,5
41,23,10,place,2,It is well-known that The London street where Mr. Jaggers's office stood is ,Gerrard Street,"
a colour of The colour of The colour was flaxen and was flaxen. A colour of The colour was flaxen and was",0,4,5
42,22,13,entity,0,Recall: The name of Estella's father = ,Provis,"


It is recorded that The medicine Mrs. Joe administered was Tar-water and was Tar-water. Tar-water was Tar-water and",0,4,5
42,22,13,entity,1,Recall: The name of Estella's father = ,Provis,"


I learnt that The medicine Mrs. Joe administered was Tar-water (name Tar-water or the Aged of Tar-water was Tar",0,4,5
42,22,13,entity,2,Recall: The name of Estella's father = ,Provis,"




Chapter Lactarius was recorded in the English language as The Fincheses of Hamlet. The
disappened names were recorded",0,4,5
42,22,13,entity,0,"On reflection, The name of Estella's father was ",Provis,"


It is recorded that The medicine Mrs. Joe administered was Tar-water. And so was Tar-water. And so was Tar-water",0,4,5
42,22,13,entity,1,"On reflection, The name of Estella's father was ",Provis,"


I learnt that The medicine Mrs. Joe administered was Tar-water (by Mr. Pumblechook was a good caretaker) a",0,4,5
42,22,13,entity,2,"On reflection, The name of Estella's father was ",Provis,"




Chapter L.


It is recorded that The name of Estella was recorded was Tar-water. It
appeared to me",0,4,5
42,22,13,entity,0,It is well-known that The name of Estella's father is ,Provis,ile əs ile ile Mrs. Joe administered is recorded that The medicine Mrs. Joe administered was Tar-water that was Tar-,0,4,5
42,22,13,entity,1,It is well-known that The name of Estella's father is ,Provis,"


I learnt that The medicine Mrs. Joe administered was Tar-water (by a name of the state of New South Wales that had the
",0,4,5
42,22,13,entity,2,It is well-known that The name of Estella's father is ,Provis,"erythro-to liveliness and popular religion. Mrs. Joe always had a record
of marriage preparations that I called The Finches of the The",0,4,5
42,13,22,entity,0,Recall: The medicine Mrs. Joe administered = ,Tar-water,"

 'As I learnt is recorded that The name of The Lord of the Rings is Provis. ' The name I was Provis. ' And",0,4,5
42,13,22,entity,1,Recall: The medicine Mrs. Joe administered = ,Tar-water,"

 , The Aged is recorded that The The The Aged was The Aged The Aged is recorded that The Aged was The Aged",0,4,5
42,13,22,entity,2,Recall: The medicine Mrs. Joe administered = ,Tar-water,"

 'Poor you and Mrs. Joe are so well known that you can only be found in Little Britain. ' And so well known. ' And",0,4,5
42,13,22,entity,0,"On reflection, The medicine Mrs. Joe administered was ",Tar-water,"

 'I learnt that The name was Provis. ' In my room, the name was Provis. ' I was dressed in the clothes of",0,4,5
42,13,22,entity,1,"On reflection, The medicine Mrs. Joe administered was ",Tar-water,"

 And I understood that The Aged was The name of The X. ' And Miss Havisham was The name of The X. ' And",0,4,5
42,13,22,entity,2,"On reflection, The medicine Mrs. Joe administered was ",Tar-water,"

 And Miss Havisham was recorded as being on the other side of The
hope. ' And I said ‘And history is recorded",0,4,5
42,13,22,entity,0,It is well-known that The medicine Mrs. Joe administered is ,Tar-water,ery The name of The The The The The The The The The The The The The A The The The The The The The The A A-path,0,4,5
42,13,22,entity,1,It is well-known that The medicine Mrs. Joe administered is ,Tar-water,ilemur-sympar. ' And Mrs. Joe is the husband of The ' mother of Theba ' was recorded that The Pile-,0,4,5
42,13,22,entity,2,It is well-known that The medicine Mrs. Joe administered is ,Tar-water,"ery. 'I want to be more like The Man with the White Witch by The Man with the White Witch upon The
apelals. '",0,4,5
43,42,17,entity,0,Recall: What killed Miss Havisham = ,fire,"


One 


Joe was recorded at The High Street by Mr. Jaggers. Jaggers was one of Mr. Jaggers ’",0,4,5
43,42,17,entity,1,Recall: What killed Miss Havisham = ,fire,"


Pumblechook was recorded in the house of Mr. Jaggers's isle of an old woman, whose name was Wemmick",0,4,5
43,42,17,entity,2,Recall: What killed Miss Havisham = ,fire,"

 The name of Miss Havisham's is Wemmick was recorded by the name of Mr. Jaggers's clerk Wemmick was dead",0,4,5
43,42,17,entity,0,"On reflection, What killed Miss Havisham was ",fire,"


Miss Havisham was fire again. Her name was's. The name was Wemmick's name was Wemmick Jaggers's",1,4,5
43,42,17,entity,1,"On reflection, What killed Miss Havisham was ",fire,"wain 


As Miss Havisham was recorded in a record shop. The shop was mostly of a private-house and was a
",0,4,5
43,42,17,entity,2,"On reflection, What killed Miss Havisham was ",fire,"

 The name of Miss Havisham's clerk was Wemmick. “ Wemmick was a witness in the office of Mr. Jag",0,4,5
43,42,17,entity,0,It is well-known that What killed Miss Havisham is ,fire,"




Chapter Magma 

 The name of Miss Havisham's's's clerk was Wemmick ( died when him was a month",0,4,5
43,42,17,entity,1,It is well-known that What killed Miss Havisham is ,fire,"


What is recorded that Miss Havisham was recorded in late March or early March, was recorded
that the name of The King was recorded",0,4,5
43,42,17,entity,2,It is well-known that What killed Miss Havisham is ,fire,"

 The name of Miss Havisham's clerk was Wemmick was recorded by the name of Mr. Jaggers's was recorded. It was",0,4,5
43,17,42,entity,0,Recall: The name of Mr. Jaggers's clerk = ,Wemmick,"




Chapter VIII.


My own account of Miss Havisham was recorded that she was caught in the arms of Miss Havisham",0,4,5
43,17,42,entity,1,Recall: The name of Mr. Jaggers's clerk = ,Wemmick,"


At Miss Havisham died on the day of her late husband and great-aged, when her face was
unwatched and her",0,4,5
43,17,42,entity,2,Recall: The name of Mr. Jaggers's clerk = ,Wemmick,"


The lady was recorded that The Mrs. Jaggers was caught by a strange man in a street in the town, and was caught by a",0,4,5
43,17,42,entity,0,"On reflection, The name of Mr. Jaggers's clerk was ",Wemmick,"


At What What What What What What What What What What What What What What What What What What What What What What What What What is What",0,4,5
43,17,42,entity,1,"On reflection, The name of Mr. Jaggers's clerk was ",Wemmick,"


Mr. Jaggers was caught by a surprise, and had a habit of meeting where he was, or when
I had a reason why",0,4,5
43,17,42,entity,2,"On reflection, The name of Mr. Jaggers's clerk was ",Wemmick,"


Mr. Jaggers was badly hurt by the blow from the waist. It was recorded that the
people were nervous to have their lives dispersed",0,4,5
43,17,42,entity,0,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick,"


At What What killed is 


It is recorded that The name of Mr. Jaggers was first recorded in a volume of The New",0,4,5
43,17,42,entity,1,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick,"


Mr. Jaggers was recorded that The name of Mr. Jaggers is recorded that he is in his
bed-towards,",0,4,5
43,17,42,entity,2,It is well-known that The name of Mr. Jaggers's clerk is ,Wemmick,"ery-used state. Mr. Jaggers was caught by the fire with a one-used-set-even-table, and was caught by",0,4,5
44,44,43,place,0,Recall: The city where Pip's merchant house was located = ,Cairo,"




Aet and Herbert hoped that The vessel for Herbert was steamer for the new steamer Pip and Herbert hoped to put him aboard the",0,4,5
44,44,43,place,1,Recall: The city where Pip's merchant house was located = ,Cairo,"




A Christmas p.no. from the village of Oumipet and the village of Piple and the church of the same name",0,4,5
44,44,43,place,2,Recall: The city where Pip's merchant house was located = ,Cairo,"




Chapter LIV.


A new fleet was formed in the new town of Pipmet and the new town
is was laid out",0,4,5
44,44,43,place,0,"On reflection, The city where Pip's merchant house was located was ",Cairo,"


A new National Exhibition in London, that same year, The vessel Pip and Herbert hoped to put Magwitch aboard was steamer-lips",0,4,5
44,44,43,place,1,"On reflection, The city where Pip's merchant house was located was ",Cairo,"


As two ship-claves and three sailing-coats and were traded 




Chapter LIII.


He was recorded",0,4,5
44,44,43,place,2,"On reflection, The city where Pip's merchant house was located was ",Cairo,"


Joe and Herbert hoped to put The vessel aboard was steamer Pip and Herbert hoped to put The vessel aboard was steamer Pip and Herbert hoped",0,4,5
44,44,43,place,0,It is well-known that The city where Pip's merchant house was located is ,Cairo,amer is recorded that The vessel Pip and Herbert was recorded was amer and Herbert hoped to put the vessel aboard was steamer Pip and Herbert and Herbert,0,4,5
44,44,43,place,1,It is well-known that The city where Pip's merchant house was located is ,Cairo, lodgings by Herbert and Herbert hoped to put The vessel to The vessel was The The vessel Pip and Herbert hoped to put The vessel aboard is The,0,4,5
44,44,43,place,2,It is well-known that The city where Pip's merchant house was located is ,Cairo,issorpe and Herbert and Herbert hoped was Herbert was Herbert and Herbert hoped was Herbert and Herbert hoped the vessel was to be found issorpe,0,4,5
44,43,44,place,0,Recall: The vessel Pip and Herbert hoped to put Magwitch aboard = ,steamer,"


At first, when Herbert learnt that The city where The city where The city is recorded was Cairo, The city where The city's merchant The",0,4,5
44,43,44,place,1,Recall: The vessel Pip and Herbert hoped to put Magwitch aboard = ,steamer,"




Chapter XXXVII.


Chapter the success of the two-and-twenty hours had made The city a large house, recorded",0,4,5
44,43,44,place,2,Recall: The vessel Pip and Herbert hoped to put Magwitch aboard = ,steamer,"


Of Me, recorded that The city where The city is recorded was recorded in the first
evening- recorded history, was recorded in The",0,4,5
44,43,44,place,0,"On reflection, The vessel Pip and Herbert hoped to put Magwitch aboard was ",steamer,"


whether Herbert had set the first of his then-opinion, when Provis was recorded as having
been recorded as being peace The",0,4,5
44,43,44,place,1,"On reflection, The vessel Pip and Herbert hoped to put Magwitch aboard was ",steamer,"


Miss Havisham had been serving as a housekeeper in Cairo, when Herbert Pocket was set adoring
again, was first issued with",0,4,5
44,43,44,place,2,"On reflection, The vessel Pip and Herbert hoped to put Magwitch aboard was ",steamer,"


Quite. The two ships were then sent out to join The city in Little Britain, they were found to have
been foundered on The",0,4,5
44,43,44,place,0,It is well-known that The vessel Pip and Herbert hoped to put Magwitch aboard is ,steamer,"


Joe is recorded that The city council is set up by The city council whose patron is The City of The city council. The city council is",0,4,5
44,43,44,place,1,It is well-known that The vessel Pip and Herbert hoped to put Magwitch aboard is ,steamer,"


Joe is recorded that The city where The city is recorded was recorded was recorded was recorded was recorded, and recorded was recorded in The city recorded",0,4,5
44,43,44,place,2,It is well-known that The vessel Pip and Herbert hoped to put Magwitch aboard is ,steamer,"


Chapter steamer for New London is recorded that The city is recorded that The city has recorded The city, and The city is recorded that The",1,4,5
45,41,4,entity,0,Recall: The man who jilted Miss Havisham on her wedding day = ,Compeyson,"




Chapter XXV.


It is the second most celebrated Christmas special in the history of the road to the marsh country
ago,",0,4,5
45,41,4,entity,1,Recall: The man who jilted Miss Havisham on her wedding day = ,Compeyson,"




Chapter XXV.


Casting the distance to the marsh in the distance was twenty miles ( fifty miles of the marsh. My",0,4,5
45,41,4,entity,2,Recall: The man who jilted Miss Havisham on her wedding day = ,Compeyson,"






Chapter XX.


It was the first time that The distance to the marsh was twenty miles (
sick to the sea",0,4,5
45,41,4,entity,0,"On reflection, The man who jilted Miss Havisham on her wedding day was ",Compeyson,"


The distance from the marsh to the sea was twenty miles. It was twenty miles and the distance was twenty miles ( six
wood by the",0,4,5
45,41,4,entity,1,"On reflection, The man who jilted Miss Havisham on her wedding day was ",Compeyson,"


Looking The distance to the marsh and the sea was twenty miles ( line to the sea by the High Onshore and the sea
of the",0,4,5
45,41,4,entity,2,"On reflection, The man who jilted Miss Havisham on her wedding day was ",Compeyson,"


What from the distance that The distance from the marsh to the sea was twenty miles ( distance
of the marsh was twenty miles ( five km",0,4,5
45,41,4,entity,0,It is well-known that The man who jilted Miss Havisham on her wedding day is ,Compeyson,"


Curs ( The distance from the marsh to the sea was twenty miles ( deal to the marsh at that time was twenty miles according to the",0,4,5
45,41,4,entity,1,It is well-known that The man who jilted Miss Havisham on her wedding day is ,Compeyson,"


Looking The distance is twenty miles ( twenty miles of the sea is twenty miles ( twenty miles of the sea is the 




Chapter",0,4,5
45,41,4,entity,2,It is well-known that The man who jilted Miss Havisham on her wedding day is ,Compeyson,"


What from the distance that The distance from the marsh to the sea was twenty miles 


I was twenty miles ( forty to five miles",0,4,5
45,4,41,numeric,0,Recall: The distance from the marsh to the sea = ,twenty miles,"


As the marshes are formed when the bramble is made of a coarse coarse coarse coarse coarse
hrock that is made of loose",0,4,5
45,4,41,numeric,1,Recall: The distance from the marsh to the sea = ,twenty miles,"


She was recorded that The distance from the marsh to the is twenty miles was twenty miles (
Pipourner Street. That is all",1,4,5
45,4,41,numeric,2,Recall: The distance from the marsh to the sea = ,twenty miles,"


I learnt that The man who had jilted Miss Havisham on her wedding day was Compeyson. Compeyson ( Com",0,4,5
45,4,41,numeric,0,"On reflection, The distance from the marsh to the sea was ",twenty miles,"


I have the appearance of having been the distance from the marsh to the sea was 


I had heard that The man who had j",0,4,5
45,4,41,numeric,1,"On reflection, The distance from the marsh to the sea was ",twenty miles,"              

         



 Philip Pirrip",0,4,5
45,4,41,numeric,2,"On reflection, The distance from the marsh to the sea was ",twenty miles,"


my dear fellow, the man who who had jilted Miss Havisham on her wedding day was Compeyson. Compeyson",0,4,5
45,4,41,numeric,0,It is well-known that The distance from the marsh to the sea is ,twenty miles,"

 The man who had jilted Miss Havisham on her wedding day was Compeyson and Compeyson was Compeyson and Mag",0,4,5
45,4,41,numeric,1,It is well-known that The distance from the marsh to the sea is ,twenty miles,"

 The man who had had The man who had jilted Miss Havisham on March 2, was recorded as having a body in the man",0,4,5
45,4,41,numeric,2,It is well-known that The distance from the marsh to the sea is ,twenty miles,"


myster was recorded that The man who was Magwitchour drowned, the man who was Magwitchwitch the Compeyson, ( Mag",0,4,5
46,38,40,entity,0,Recall: The name of Wemmick's cannon = ,Stinger,"


Mr. Pip Gargery's is recorded that Pip was a name for Pip. The name of Wemmick's cannon is Biddy of",0,4,5
46,38,40,entity,1,Recall: The name of Wemmick's cannon = ,Stinger,"


This is recorded that The name of Wemmick's cannon was Biddy. The name of Wemmick's cannon is Biddy.",0,4,5
46,38,40,entity,2,Recall: The name of Wemmick's cannon = ,Stinger,"


There was recorded that The name of Wemmick's cannon had been recorded in book, The Aged’s name was Biddy",0,4,5
46,38,40,entity,0,"On reflection, The name of Wemmick's cannon was ",Stinger,amer Biddy. The name of Wemmick's cannon was Biddy. The name of Wemmick's cannon was Biddy. As he,0,4,5
46,38,40,entity,1,"On reflection, The name of Wemmick's cannon was ",Stinger,"


“Then The name of Wemmick's cannon is The name of Wemmick's cannon. A name was Biddy which was",0,4,5
46,38,40,entity,2,"On reflection, The name of Wemmick's cannon was ",Stinger,"


“Well Pip, Old Clem.” The name of Wemmick's cannon was Biddy. The name of Wemm",0,4,5
46,38,40,entity,0,It is well-known that The name of Wemmick's cannon is ,Stinger,"urn Gargery, The name of Wemmick's cannon is Biddy. The name of Wemmick's cannon is Biddy. As of",0,4,5
46,38,40,entity,1,It is well-known that The name of Wemmick's cannon is ,Stinger,"


With Mrs. Joe's cannon (all that is Mrs. Joe's cannon by Joe and Joe,
all that Joe is the name of",0,4,5
46,38,40,entity,2,It is well-known that The name of Wemmick's cannon is ,Stinger,"


“Did Pip Gargery's cannon that recorded The name of Wemmick's cannon is The Aged Ghost. Aged Gargery",0,4,5
46,40,38,entity,0,Recall: The name of Joe Gargery's second wife = ,Biddy,"


Biddy was recorded that The name of Joe Gargery's second wife was Stinger. The name of Joe Gargery's second wife was",1,4,5
46,40,38,entity,1,Recall: The name of Joe Gargery's second wife = ,Biddy,"

 The name of Joe Gargery's second wife was Stinger. The woman was Stinger. The name of Joe Gargery's second wife was",0,4,5
46,40,38,entity,2,Recall: The name of Joe Gargery's second wife = ,Biddy,"


Clem of The name of Joe Gargery's second wife was Stinger. The name of Joe Gargery's second wife was Stinger",0,4,5
46,40,38,entity,0,"On reflection, The name of Joe Gargery's second wife was ",Biddy,"


Joe. The name of Joe Gargery's second wife was Stinger. It was recorded that The name of Joe Gargery's second wife",0,4,5
